ID,Submit Year,Start Year,Title,Description,Institution,Investigators,Discipline
LP0990511,2008,2009,Environmentally responsive clean coatings,Contamination resistance is an important characteristic of industrial coatings which affects their appearance and durability. The aim of this work is to design novel surfaces which can maintain their clean state by reversibly switching from hydrophobic to hydrophilic with changing temperature and humidity. We will investigate molecular mechanisms by which polymer surfaces can change their wetting properties in response to the environmental stimuli. We will develop surface modifications enabling such molecular transitions to protect the coating from contamination. We propose to combine experimental and theoretical modelling approaches to obtain a fundamentally sound practical solution.,RMIT University,Prof I Yarovsky; Dr DJ Henry; Dr EJ Evans,Vic
LP0990514,2008,2009,Development of thin bed concrete masonry structural walls,"Based on the Australian Competition and Consumer Commission (ACCC) determination A90993, it is estimated that the cost of losing skilled masons to the society is $960M over 2005-2014.  This project aims at developing a do-it-yourself thin bed technology to address part of this problem. Through fundamental investigations, the bond between the binder and the concrete blocks will be maximised so that the adverse effects of bed joints that are problematic planes of weakness in traditional masonry is minimised. Easy to handle blocks, binders of reduced cement content with precision workability and setting characteristics, and efficient methods of application of the binder to block surfaces will result.",Queensland University of Technology,Prof M Dhanasekar; Dr C Yan,Qld
LP0990522,2008,2009,Influence of hydrogen on metallic components for clean energy,"Hydrogen (H) has caused catastrophic failures of stressed metallic components, particularly steel components. This is hydrogen embrittlement (HE). HE of structural materials is an impediment to hydrogen energy technology. This project addresses the need for much better understanding of HE of medium-strength, affordable steels at two levels. We will study H diffusion and trapping in steels to identify or design steel that are useable in H atmospheres, e.g. in pipelines. Understanding the limits for large turbogenerators permits more effective design, leading to improved efficiency (already high), with environmental benefit; lower production cost, with economic benefit; and improved reliability, availability and productivity.",The University of Queensland,Prof A Atrens; A/Prof EM Gray,Qld
LP0990526,2008,2009,Self Assembling Polymers for Novel Packaging Products,"This project will develop and test novel polymer systems as additives for the manufacture of a new generation of paper products with superior strength, especially under high moisture and wet conditions. The challenge is to produce very strong paper packagings made of recycled fibres resisting frequent moisture changes and that remain fully recyclable. Fundamental understanding of the assembling and morphology of polyelectrolyte and polyelectrolyte/nanoparticle complexes in aqueous solution as a function of polymer/nanoparticle chemistry, ionic strength and shear will be developed. The effect of the polymer and polymer complexes on the paper mechanical properties will be modeled under cyclic humidity conditions.",Monash University,Prof GB Garnier; Dr WJ Batchelor; Dr W Shen; Prof GP Simon,Vic
LP0990530,2008,2009,Balancing trust and control in the provision of employment services: comparing outcomes for disability employment service users.,"A new generation of employment services will come into effect on 1 July 2009. This project will provide an independent review of two key elements in the new generation of employment services. The project will also test claims about the advantages of a model of service provision that relies primarily on trust, rather than competition and control to achieve desired outcomes. The project will generate information about the relative effectiveness of Job Network and DEN agencies in providing services to job seekers with a disability, publicly accessible information for researchers and policy-makers and contribute to the scholarly debate about the best way to provide social services. ",The Australian National University,Dr AV Nevile; Dr JL O'Flynn; Prof I Marsh; Mr DJ Perkins,ACT
LP0990532,2008,2009,Innovative zero-energy membrane technologies to reduce water consumption in the dairy industry,"This project aims to implement and optimise innovative membrane technologies to reduce water consumption in Australian dairy processing which don't require added energy (zero-energy). In Victoria alone, more than 1000ML of wastewater are produced annually by the dairy industry which is high in dissolved solids. The novel process to be used in this project is membrane distillation which can desalinate waste water streams to very high standard using available waste low grade heat. Innovative setups of nanofiltration and reverse osmosis will also be explored. The types of membrane, unique milk interactions, handling fouling and appropriate operation conditions are novel contributions to membrane science and major dairy processing.",Victoria University,A/Prof MC Duke; Dr T Vasiljevic; Dr P Sanciolo; Dr E Ponnampalam,Vic
LP0990541,2008,2009,Heavy vehicle peaks in the pattern of night-time road traffic noise: Human health and management of urban freight movement,"Within the broader problem of community exposure to road traffic noise and its health effects, this project addresses the contribution of heavy freight vehicles to night-time noise. Current road traffic noise measurement is insensitive to the number of peaks in the traffic stream, yet sleep disturbance and other health effects are caused by these.  Road freight traffic will double by 2020. Management of the impacts of increasing heavy vehicle movements at night requires new noise measurement protocols that are effective in assessing peaks in the pattern of road traffic noise. This project will test an acoustic methodology that will identify these peaks, subsequently mapping those places in the urban acoustic environment at high risk.",Griffith University,Prof AL Brown; Prof RD Braddock; Dr DM Tomerini; Prof D Botteldooren,Qld
LP0990553,2008,2009,Maximising diffusion of innovative products on public infrastructure projects: A qualitative management study of open innovation systems.,"This study maximises the value of Australia's infrastructure investment plans by developing methods to increase adoption of innovative products during construction. A promising new approach is adopted. We extend open innovation system theory, by reviewing the role of knowledge intermediaries, absorptive capacity and governance arrangements. This approach will reveal gaps in knowledge flows that impede the uptake of innovations. In the past, identifying these gaps has been difficult given deficiencies in existing theory. The knowledge maps generated by our approach enable informed policy advice to effectively harness the power of knowledge networks, increase innovation diffusion and improve the performance of infrastructure projects.",Queensland University of Technology,Dr K Manley; Prof RL Parker; Prof JF Marceau; Prof K Hampson; Prof SL Kajewski,Qld
LP0990554,2008,2009,"Zeroing in on food waste: Measuring, understanding and reducing food waste","Based on recent Australian data, food waste accounts for 40-50% of food produced. For Australians, this represents one of our most significant modifiable waste streams. Not only is this waste economically inefficient, decomposing food releases methane equivalent to over 13 million tonnes of carbon dioxide per annum. However, reducing food waste has proved difficult using behaviour change programs based on economic considerations alone. Rather, food waste is a complex behaviour requiring a more comprehensive understanding of its enduring social and cultural determinants. The project will document and analyse the socio-cultural determinants of food waste to develop a public education and social marketing programme to reduce food waste.",University of South Australia,Prof WA Dawson; A/Prof JW Boland; A/Prof J Coveney; A/Prof PR Ward; Miss M Stasiak; Mr A Gray,SA
LP0990558,2008,2009,Clean fuels for the future: Scale up and optimisation of microalgal oil production and biodiesel synthesis,"Microalgae are highly efficient oil producers that can be cultivated without competing for arable land. Our aim is to advance cultivation of robust locally-adapted Australian algae strains for the production of biodiesel using only solar energy, wastewater and carbon dioxide. The outcomes of this project will be

1. Know-how and IP on cultivation of Australian microalgae species

2. Know-how and IP of efficient biodiesel production from algae

3. A split system technology that addresses the critical issue of maintaining species dominance and continuous high algal oil production

4. An algal biodiesel production module that can be coupled with other industrial processes, such as wastewater clean-up, biogas production and carbon sequestration",The University of Queensland,Dr PM Schenk; A/Prof BD Hankamer; Prof Dr CH Posten,Qld
LP0990564,2008,2009,"Reading the Objects: Developing Online Personal Stories from Australia's 'Museums of Madness', 1870-1980","The closure of large psychiatric institutions since 1980 has led to the loss of many

buildings and their contents. However, some objects have survived in museum

collections, though access to them is restricted. Museum Victoria holds one of the

largest collections in the world. This project aims to research each of these 1,646

objects in order to recover their stories, which will then accompany online

digitized images of the objects, thus making this internationally significant

collection available and comprehensible to a wide audience. Online, this collection

will be a valuable research resource, as well as stimulating public debate about the

merits of psychiatric institutionalization.",The University of Melbourne,Prof E Malcolm; Dr D MacKinnon; Dr N Veis,Vic
LP0990568,2008,2009,Management of coastal lakes to minimise invasion,"Australia's estuaries are under threat from one of the world's most aggressive pest species. The European shore crab is reducing the biodiversity of our coastal lakes, and devastating economically important shellfisheries. We will investigate how estuarine morphology, especially cycles of natural and managed opening and closing of sandbars, impacts on the dynamics of the crab's invasion. This project will counteract the impact of this pest species through the application of new technologies and by integrating approaches across agencies and jurisdictions. It will help to ensure sustainability of Australia's shellfish industries, worth more than $50 million p.a., and protection of our unique biodiversity.",Macquarie University,Dr MJ Bishop; Dr MA Coleman; Dr TM Glasby; Dr BP Kelaher,NSW
LP0990569,2008,2009,Both Smart and Healthy: Learning Communities as a Settings-based Approaches to Health Promotion,"This project aims to test the utility of combining a complex settings-based approach to healh promotion with a learning community framework.  Specifically, through the formation of 'knowledge transfer networks' a multi-level approach will bring together health professionals, service organisations and health system managers to develop a learning orientation within three communities of practice.  The significance and importance of this project lies in the creation of healthy and learning communities that can translate health promotion knowledge into practices that influence health outcomes.  Consideration will be given to sustainability, acceptability and the impact of this initiative.",Griffith University,Prof E Kendall; Dr H Muenchberger; Dr NL Sunderland; Prof P Singh; Mr GH Henniker,Qld
LP0990571,2008,2009,A National infrastructure to manage land information,"In Australia, the range of property interests has exploded. New commodities (water titles, carbon credits, ecoTenders, mortgage based securities and market based instruments) are already being designed and used. Restrictions and regulation of land uses and transactions are piecemeal and lack transparency. Community, government and private sectors increasingly need coherent, timely and NATIONAL land information. 

Australia's Torrens registers are strained by these changes. They were designed 150 years ago, before the arrival of spatial technologies. A new, national administration infrastructure using these technologies will update these institutions, while maintaining core processes that support successful land markets.",The University of Melbourne,A/Prof A Rajabifard; Prof IP Williamson,Vic
LP0990575,2008,2009,Wave Climate in the Southern Great Barrier Reef,"We will extend HF ocean radar to provide improved spatial mapping of wave parameters and thus provide a link between buoy measurements at a point and larger scale satellite measurements in the open ocean. This project will improve and validate wave analysis from HF radar and compare it with data from buoys and satellites and output from operational wave models (WAM and WW#). We will evaluate the effects of focussing of waves by tidal and wind driven currents on the continental shelf, and we will experimentally test a longstanding theory about bimodal spreading of waves in developing seas.",James Cook University,Prof ML Heron; Prof ML Banner; Prof LR Wyatt,Qld
LP0990577,2008,2009,"Radicalisation, Counter-Radicalisation, and De-Radicalisation: Developing a New Understanding of Terrorism in the Australian Context","We will generate new understandings of radicalisation, de-radicalisation and counter-radicalisation by developing the country's first cross-disciplinary study (politics and psychology) of how some Australians become Islamist extremists, while also proposing counter-radicalization strategies.  Scholars and industry  stakeholders will analyse:  1. the relative influence of familial, community, national and international drivers of radicalization 2. the interplay between the social and psychological forces of radicalization 3. how this differs from overseas experiences and 4. the challenges this poses to Australia's counter-terrorism stakeholders in combating radicalization, and developing appropriate counter- and de-radicalisation measures.",Monash University,A/Prof DP Wright-Neville; Dr PN Lentini; Dr SA Moss; Dr GJ Ilardi,Vic
LP0990581,2008,2009,New design guidelines and simplified analysis methods for geosynthetic reinforced pile-supported embankments,"Geosynthetic reinforced pile-supported embankments have a special place in several construction technologies developed to improve soft ground due to their ability to reduce construction time, maintenance costs and land usage. Current design methods have been subjected to much debate due to inconsistencies and lack of appreciation of the importance of lateral movements. The proposed research aims to overcome these and to develop cost-effective and reliable design guidelines to assess the stability and settlement characteristics of piled embankment systems. Australia spends billions of dollars in infrastructure development every year and outcomes of this research have the potential to bring direct benefits to our economy.",University of Wollongong,Dr DS Liyanapathirana; Prof HG Poulos; Dr R Kelly,NSW
LP0990584,2008,2009,Gambling-related harm in Northern Australia: A Geographic Information Systems (GIS)-based spatiotemporal analysis of venue catchments.,"The primary aim of the project is to examine the relationships between poker machine venues, the communities that support them and levels of associated social harm across northern Australia. Using Geographic Information Systems (GIS), it will investigate the catchments of a range of venue types, the social characteristics of those catchments and the level of problem gambling within them. This identification of high-risk venues and vulnerable social catchments will provide an evidence-base for EGM licensing in northern Australia, one that has been lacking to date yet is explicitly required by government.",Charles Darwin University,Dr M Young; Dr BJ Doran; Mr DS Lamb; Dr DC Marshall,NT
LP0990585,2008,2009,Smart Education Partnerships: Testing a Research Collaboration Model To Build Literacy Innovations in Low Socio Economic Schools,"The Smart Education Partership (SEP) Project is a design research collaboration that will develop and test an innovative model of school improvement for enhanced literacy outcomes. Using a combination of qualitative and quantitative inquiry and analysis methods, researchers will examine the effects of the sequenced introduction of a multi-level capacity building intervention for school improvement. The work will contribute significantly to a growing body of international research on school change efforts to address social and educational disadvantage in urban communities. The SEP model will be made available for adaptation to a range of state, national and international schooling contexts. ",Griffith University,Dr K Glasswell; Prof P Singh; Prof S McNaughton; Ms KL Davis,Qld
LP0990606,2008,2009,Optimising barramundi production through early prediction of thermal tolerance and growth,"Productivity of fish farming is intrinsically linked to growth. Fish with an innate genetic capacity to grow faster are more profitable to farm than those with genes for impeded growth. Genetic potential for fast growth should be detectable at early stages of development allowing the screening of fish batches and the identification of superior families early into production. This project will identify and validate early predictors of growth in barramundi through the innovative application of flow cytometry, molecular and quantitative genetic technologies. It will be the first to determine the heritable genetic basis of early growth predictors and their potential to improve productivity and expedite fish selective breeding programs.",James Cook University,Dr DR Jerry; Dr PJ Harrison,Qld
LP0990610,2008,2009,"Congestion management in key road networks of a major city through real time data collection, intelligent forecasting and real time routing","This project aims to develop solutions for avoiding Road Traffic Congestion through Effective Data Collection, accurate Prediction and Forecasting of traffic flow from historical data, and Real-Time Routing of traffic.  We propose a new Wireless Sensor Network architecture for effective traffic data capture, a new knowledge discovery and real-time traffic routing methodologies to correctly predict and forecast traffic flow patterns and scenarios on the road infrastructure, leading to an Intelligent Real-Time Control System that uses the forecasted traffic patterns and suggested remedies to support operators in a traffic control centre to reroute traffic. This will be important in reducing traffic congestion on the road network.",Curtin University of Technology,Prof TS Dillon; Prof E Chang; Dr V Potdar; Prof G Martin; Mr D Snook; Dr J Singh,WA
LP0990621,2008,2009,Advanced Materials for Stents,"Development of advanced materials for stents will facilitate innovation in fabrication of a new class of implant, namely degradable stents. Degradable stents will provide the necessary therapeutic benefits of traditional stents, such as preventing wall recoil as well as drug delivery. The materials developed in this project will permit these goals to be achieved within weeks after surgical implantation and prior to stent degradation. The latter will eliminate complications associated with current non-degradable stents such as the need for long-term antiplatelet treatment to avoid thrombosis. The materials developed here also have wider implications in other biomedical applications such as catheter design and wound treatment.",University of Wollongong,Prof GG Wallace; Dr SE Moulton; Prof M Forsyth; A/Prof RM Kapsa; Dr LL Atanasoska; Dr J Weber,NSW
LP0990624,2008,2009,Environmental and Social Responsibility in the Small and Medium Sized Enterprise Sector: Challenges and Prospects,"Research on how business firms respond to environmental and social concerns has largely ignored the small and medium scale enterprise (SME) sector.  This research project examines the range of SME environmental and social responsibility strategies, the driving forces behind these strategies and the barriers to implementation.  Using an innovative multi-stakeholder approach the research will provide a framework for integrating social and environmental issues into SME business strategies.  The findings of the study will help SMEs develop best practices in environmental and social responsibility as well as enable policy makers to design more effective incentives for SMEs to improve their environmental and social performance.   ",University of Western Sydney,Prof SB Banerjee; Dr F Duarte; Dr JH Troughton,NSW
LP0990626,2008,2009,NextGen Sorghum: Genomic approaches to novel renewable bioproducts,"Sorghum is a crop plant adapted to the hot, water limited environments of northern Australia, both as a grain and forage crop. Sorghum is an ideal crop for starch production, novel bio-products and will remain an important animal feedstock. We will take reverse genetics approaches to identify and manipulate genes for grain quality, included cell wall thickness, cell size, and protein:starch matrix properties. Expected outcomes are knowledge and selection tools for producing NextGen Sorghums. These tools will allow rapid deployment of NextGen Sorghums with improved quality parameters for nutrition and novel bio-products.  NextGen Sorghums will be delivered as highly adapted hybrids both for Australia and internationally.",The University of Queensland,A/Prof ID Godwin; Dr ES Mace; Dr DR Jordan,Qld
LP0990631,2008,2009,Decarbonising Cities and Regions,"Carbon neutral products are appearing globally and are being certified in Australia by the Federal Government. Nowhere has there been a carbon neutral urban or regional land development certified despite some claiming this status. In a partnership with industry and state government, the various components of carbon neutral land development will be examined and modeled in the case of urban subdivision, urban redevelopment, a mining camp, an Indigenous settlement and in a innovative carbon free urban development. This will assess how greenhouse gases can be reduced in the planning and design, construction of buildings, provision of water, energy, transport and infrastructure, as well as through the use of renewable power and CO2 sequestration",Curtin University of Technology,Prof PW Newman; Prof DV Marinova; Prof Dr GE Ho; Dr M Anda; Mr EA Oldmeadow; Mr DJ Bilsborough; Mr B McMahon,WA
LP0990640,2008,2009,Assessing and understanding ecological changes in highly disturbed estuaries: addressing the complexity of multiple stressors,"Many Australian estuaries are modified and contaminated at levels that cause concern to governments, environmental managers and the general public. Identifying the main drivers of impacts is key to developing effective management strategies that conserve the biological diversity of these systems. This project will use strategic surveys and innovative experiments to test for correlations and causal links between environmental stressors, patterns of biodiversity and biomarker responses. Results and outcomes from this research will help industries and government agencies prepare for changes in estuarine management. We will train the next generation of scientists in cutting-edge ecological research within a multidisciplinary context.",The University of New South Wales,Dr EL Johnston; Dr BP Kelaher; Dr MA Coleman,NSW
LP0990642,2008,2009,"Catchment restoration: generating prescriptions for evidence-based best practice in the future, from experience of the past","Most south-east Australian catchments have suffered from widespread land clearance and overdevelopment of their water resources. In recognition of this, Australians have widely embraced initiatives to rehabilitate lands and to augment the vegetation cover to improve biodiversity and water resource assets. Much activity has drawn on government funded programs driven through a decentralised administrative structure. This project will address the largely neglected need to audit these projects and assess whether goals were appropriate, actions were successful and benefits have accrued as pledged in program funding applications. Lessons from the last decade of action will aid the generation of decision systems to direct future measures.",University of Ballarat,Dr SK Florentine; Prof PA Gell; Prof ME Westbrooke,Vic
LP0990646,2008,2009,Environmentally Benign Flotation Chemicals,"The aim of the work that we propose is to replace hazardous flotation chemicals with those that have lower impact on human health and the environment.  Benign flotation chemicals, such as polysaccharide polymers, will be developed and tested for specific mineral separations.  The proposed work will be underpinned by a strong collaboration between surface and colloid chemists, mining companies, and chemical suppliers committed to making mineral processing a safer and more environmentally sustainable industry.",University of South Australia,Dr DA Beattie; A/Prof J Addai-Mensah; A/Prof D Fornasiero; Prof J Ralston,SA
LP0990650,2008,2009,"Strategies for preserving and sustaining Australian Aboriginal song and dance in the modern world: the Ngarluma community of Roebourne, WA.","Through collaborative research and innovative uses of digital technologies, this project aims to develop and test new strategies for preserving and sustaining Australian Aboriginal knowledge about song and dance in the modern world. Researchers from the Ngarluma Aboriginal Corporation and Charles Darwin University will engage with the Ngarluma community to investigate methods for repatriating, recording, and documenting recordings, and disseminating recordings via digital media, and will investigate how these methods support cultural maintenance and creative innovation. The project will identify appropriate and efficient methods to preserve and sustain Ngarluma song and dance that can be more broadly applied throughout Australia.",Charles Darwin University,Dr SA Treloyn; Prof AJ Marett; Mr AM Dowding,NT
LP0990664,2008,2009,Towards closing the life cycle of marine sponges: benefits for public aquarium display and coral reef conservation.,"Collection of coral reef taxa for public aquaria and ornamental markets contributes to the overall decline of coral reefs. The proposed research will establish key information on closing the life cycle, and facilitate the development of operational strategies for the sustainable culture of sponges, a functional taxonomic group of coral reefs, and desirable ornamental species for display in public aquariums. This research will use novel chemical cues and surface technologies to enhance the settlement of sexually produced larvae for grow-out and display. Importantly, sustainable culture will reduce the impact on coral reefs from wild harvest collections.",James Cook University,Prof R De Nys; Dr SW Whalan; Ms S Thyer,Qld
LP0990670,2008,2009,Development of computer-based decision support tools using population pharmacokinetic/pharmacodynamic models,"This project will capitalise on the unique opportunity to unite world leaders from varied fields to investigate superior methods of individualising dosing of medications. We aim to develop powerful models to create a computer-based user-friendly decision support tool to be used by clinicians at the bed side to improve patient care. In this project, we are targeting diabetes, a serious chronic disease that looms as a global social and public health threat. We will assess metformin, the treatment of choice in diabetes and adapt the dosing support tool to optimise use of this drug to improve diabetes outcomes for Indigenous and non-Indigenous Australians. ",The University of New South Wales,Prof RO Day; Dr CM Kirkpatrick; A/Prof KM Williams; Dr J Greenfield; Prof K Giacomini,NSW
LP0990671,2008,2009,Influence of an innovative shoe design on lower limb joint loading during walking,Excessive loading at the knee joint during locomotion and other weight-bearing activities is detrimental to knee joint structures. The aims of this project are to evaluate whether a modified recreational shoe incorporating specific design features can reduce load at the knee during walking and whether shoe-related effects on knee load are related to factors such as obesity and knee pathology. The results will increase our understanding of the influence of footwear on lower limb biomechanics and potentially provide a marketable shoe that may help reduce the onset and progression of loading-related knee conditions such as knee osteoarthritis. ,The University of Melbourne,Prof K Bennell; Mr T Wrigley; Dr R Hinman,Vic
LP0990680,2008,2009,"Culture, context and Risk: socio-cultural influences on the sexual health of Indigenous young people","Indigenous youth have been the target of many interventions to address poor sexual health, but there has been little evidence for improvement. It is clear that a different approach is needed, and that this should be built on a detailed understanding of the lives of young Indigenous people, and with significant input from young people. This project will involve young people at all levels, and will include their explanations of sexuality and relationships through to their recommendations for more appropriate resources and services. The outcomes will be sexual health services which have an evidence base from which to develop their interventions and more appropriate resources to engage with young people about their sexuality.",Charles Darwin University,Dr KA Senior; Dr RD Chenhall; Prof MK Pitts; Prof S Saggers; Dr VK Burbank; Dr T Nagel,NT
LP0990691,2008,2009,Dual Geothermal System for Fresh Water Production and Power Generation,"In Australia hot salty water (90-150 C) exists in geothermal reservoirs at a depth of 2-4 km. An efficient dual geothermal system capable of using hot saline geothermal waters for simultaneous fresh water production and electric power generation will be developed. A laboratory scale prototype unit of dual geothermal system simulating field conditions for performance analysis, validation of computer model, and hence system optimisation will be developed. This research will provide valuable information for field trial of a commercial scale prototype and subsequent commercialisation of this technology.",RMIT University,Prof A Akbarzadeh; Prof JY Tu; Dr J Andrews,Vic
LP0990692,2008,2009,New literacy demands in the middle years: learning from design experiments,"This project aims to document and improve student literacy across the curriculum in the middle years, via a suite of collaboratively crafted design experiments. It will investigate the relationship between innovative pedagogical practices and the wellbeing of classroom teachers. Two areas of educational research that are often considered separately--curriculum and pedagogy, and teachers' work--will be deliberately explored together. Combining analysis of state-wide data sets and micro investigations of classroom practice, this research will develop new understandings about sustaining improvements in pedagogical practice, concomitant improvements in student literacy outcomes, and the professional identities and welfare of teachers.",University of South Australia,Prof VM Carrington; Prof BM Comber; Prof PR Freebody,SA
LP0990696,2008,2009,Enhancing Mental Health in Aboriginal Children,"This project will initially identify the causal pathways that lead from community violence to Aboriginal children experiencing poor mental health, behavioural problems, poor health behaviours, and academic difficulties through community-wide survye methods.  The project will then initiate and evaluate community management programs aimed at reducing violence and it's mental health effects in Aboriginal communities in three communities in western NSW. ",The University of New South Wales,Prof RA Bryant; Mr R Weston; Ms N Whyman; Mr J Files; Prof D Silove; Dr RT Brooks; Mr Z Steel; Dr KA Senior; Prof LK Newman,NSW
LP0990703,2008,2009,Retiring women: Understanding older female work-life transitions,"As the workforce ages it becomes important to understand the factors affecting choices concerning continued working, working hours or retirement. In industrialized societies retirement paths are becoming more flexible. The prolongation of working lives has particular consequences for women, notably in terms of balancing employment with other roles, along with supplementing what are often small superannuation funds. This study will examine older women's labour market behaviour and experiences, focusing on the transitions into, within and out of the labour market, giving consideration to the multiple individual, organisational, institutional and regulatory interactions structuring these, including exit to retirement.",Swinburne University of Technology,Prof P Taylor; A/Prof L Brooke; Dr D Olsberg; Prof MA Steinberg; Prof NL Cherry; Dr JF Gregory,Vic
LP0990704,2008,2009,Green roofs - improving urban environments in a changing climate,"Vegetated or green roofs can improve the urban environment and help to adapt cities to climate change by reducing energy use and storm water runoff but there are many organisational and technical barriers to their use in Australia. Together with our partners we will overcome the barriers by identifying suitable drought tolerant plant species, developing lightweight substrates and testing their influence on stormwater flows and understanding stakeholder attitudes. Results from experiments and field trials on green roofs constructed by our partners, Melbourne Water, City of Melbourne and the Committee for Melbourne, will be used in models to design purpose specific green roofs for different Australian climates.",The University of Melbourne,Dr NS Williams; Dr SK Arndt; Dr KJ Williams; Dr NP Dunett,Vic
LP0990705,2008,2009,Assessment and optimisation of N-nitrosamine rejection by reverse osmosis for planned potable water recycling applications,"The protection of public health from emerging contaminants at trace level concentration is of paramount priority to the water industry. This research will enhance the capabilities of advanced water treatment plant designers and operators to control the disinfection by product N-nitrosamines by optimised reverse osmosis treatment. Factors influencing the removal of N-nitrosamines by reverse osmosis membranes will be systematically elucidated, thus allowing for enhanced process efficiency, particularly with respect to N-nitrosamine removal. An additional outcome from the proposed research is a new analytical tool for sensitive, reliable, and affordable monitoring of N-nitrosamines during planned potable water recycling. ",University of Wollongong,Dr LD Nghiem; Dr SJ Khan; A/Prof JE Drewes,NSW
LP0990708,2008,2009,Facilitating the transfer of training through values clarification,"Transfer of training into routine practice remains a significant and costly problem for Australian service organisations. This project will investigate the impact of a values clarification/coaching staff development intervention on the transfer of training of a mental health recovery-based service delivery program. It will provide important information regarding processes to improve the transfer of training into routine practice. It is expected that the intervention will improve training transfer, increase staff wellbeing, reduce staff burnout and improve staff attitudes regarding recovery based practices.",University of Wollongong,Prof FP Deane; Dr J Ciarrochi; Dr LG Oades; Dr TP Crowe,NSW
LP0990713,2008,2009,Phylogeography and host specificity of stemborer parasitoids: essential components for the pre-emptive biocontrol of sugarcane pests in Australia,"Using molecular techniques this project will characterise host specific strains of parasitic wasps in the Cotesia flavipes complex and their immune suppressing symbiotic viruses globally, as a prelude to the preemptive biocontrol of stemborer pests of sugarcane in Australia.  These pests currently do not occur in Australia, but are found in New Guinea and Indonesia, so their incursion is highly likely.  A survey of stemborer parasitoids in Australia will also be undertaken, and these tested against key foreign pests. Our results will provide molecular diagnostic tools to select host strains of wasps suitable for control of specific stemborer species.",The University of Adelaide,Prof AD Austin; Dr PG Allsopp; Dr MN Sallam,SA
LP0990718,2008,2009,Using cutting edge genomic tools to dissect the molecular control of hybrid vigour in cereals,"Although the existence of hybrid vigour in plants has been known for centuries, its molecular basis is poorly understood.  The aim of this study is to elucidate the molecular basis of hybrid vigour, using rice as our model.  The study is significant because it will be the first to definitively explain hybrid vigour in molecular terms.  The study is innovative because it will use cutting edge genomics to explain the molecular basis of hybrid vigour. The outcome will be an enhanced capacity to utilise hybrid vigour to rapidly develop new plant varieties needed to face food production challenges posed by water shortages and climate change. ",Southern Cross University,Prof RJ Henry; Mr EJ Corsan,NSW
LP0990734,2008,2009,From rivers of gold to the clickstream: Newspapers and quality journalism in the Internet Age,"This project will research the meaning of quality journalism in the Internet age. It is generated by a developing crisis in the future of newspapers. The business model that sustained newspapers is failing as advertising moves online and, because newspapers are one of the main sources of quality journalism, this is creating challenges for journalists and society. The project will benchmark excellence in journalism, survey newsroom change, and add to public debate on Australian journalism's future. It will analyse whether emerging workplace practices foster quality journalism and whether newspaper innovations reinvigorate public understanding of journalism's democratic capability.",The University of Sydney,Dr PA O'Donnell; A/Prof DC McKnight; Mr J Este,NSW
LP0990739,2008,2009,Using Mathematics to Maximize the Efficiency of Shared Infrastructure in Australia's Coal Export Supply Chain,"Increasing worldwide demand for coal has lead to increasing export volumes, putting stress on the complex supply chain required to get coal from pit to port. New mathematical models of the coal supply chain will be developed, based on mathematical optimization and simulation techniques. The scale and complexity of the problems demand new methods be devised; this project will extend the state-of-the-art to ensure the rapid and accurate solution of models.  The results will assist logistics planners to assess new infrastructure options, to manage variability, and to maximize efficiency in the operation of the supply chain.",The University of Newcastle,Prof NL Boland; Dr PS Welgama; Dr AT Ernst; Prof MW Savelsbergh,NSW
LP0990749,2008,2009,"Economic, social and cross cultural issues in non-pharmaceutical protection of front line responders to pandemic influenza and emerging infections.","In the event of an emerging infection like pandemic influenza or SARS, drugs and vaccines may be unavailable, delayed, or limited in supply. There has been little research into non-pharmaceutical measures such as face masks, which are one of the few, widely available disease control strategies. Our study will fill a critical gap in protection of front line responders which will rationally inform public health disease control policy. ",The University of New South Wales,Prof CR MacIntyre; Prof DE Dwyer; A/Prof PT Nga; Prof NM Ferguson; A/Prof M McLaws; Prof L Maher; Dr H Seale; Dr JG Wood; Dr AT Newall,NSW
LP0990750,2008,2009,Experiments in the Dynamics of Preference and Choice in an Evolving Social Network,"Consumers, investors, politicians and marketers gain financially, professionally or socially by being early adopters of subsequently popular trends. Such incentives can explain both beneficial coordination and detrimental herding that leads to extreme behaviour and misallocation of resources. This project develops the first dynamic model of choice in an evolutionary social network. Behavioural experiments and field research are employed to examine the model's implications and guide further development. The model incorporates a complex system with dynamic evolutionary behaviour from which the structured formal and informal social networks used to make decisions emerge.","University of Technology, Sydney",Dr DH Goldbaum; Prof JJ Louviere,NSW
LP0990766,2008,2009,The relationship between working arrangements and well-being in regional coal-mining communities,"Transformed work organisation in mining has led to major changes in townships and fears about sustainability. We analyse the impact of work arrangements in coal and their relationship to individual, family and community well-being. Using a two-stage, large, matched employee-partner survey supplemented by qualitative research, we address in an integrated framework the effects of changes in work time and work organisation on fatigue, occupational and road safety, work-life balance, marital conflict, psychological health, social capital and community life. This study addresses questions critical to social cohesion and the future of regional communities, and to labour retention and relations in Australia's largest merchandise export industry.",Griffith University,Prof DR Peetz; Dr G Murray,Qld
